rev_id,labels
744115510,"11,9"
743368096,"3,11,10,5"
741523546,10
742305007,13
742782753,5
741650846,3
743914280,"3,7"
745893810,3
745210690,5
744722367,5
743266533,10
744884499,5
744764518,3
742329985,"10,11"
745069431,3
742940593,8
741660530,10
744551244,"2,8,5"
742614957,"8,9,5"
744040782,"5,11"
744491066,12
743154621,12
742847036,"7,3"
743816443,8
745682649,11
742529246,"11,5"
744869965,9
742309798,7
745086017,5
745933428,10
745869641,5
741786231,3
742453785,12
741690795,10
744484115,13
744284754,"3,13"
741763111,9
744462360,"3,5,10"
745573357,5
743833688,12
741362329,3
745241868,"11,3"
741487876,12
742831721,11
742402555,"13,9"
744877205,"3,12"
745210447,5
745291713,3
744769900,10
745082357,5
742770498,"9,2"
742983309,"5,7"
742847867,"8,9"
744380035,"1,11"
745313917,3
744435785,7
744034946,7
742720447,4
745087527,5
744334990,13
742345614,"5,3,8"
745957216,5
744962700,"7,3,13"
742296639,10
742651902,"5,3"
744306931,7
741825895,10
743774830,7
742532900,9
742157099,3
744801701,11
742986002,"8,5"
745138542,"8,5,9,3"
743872698,"5,8,9"
745571304,9
745277364,3
743400281,5
742968547,"2,3,10"
744413387,"13,5,3"
743235334,5
741388238,12
744527197,10
745002039,3
742856010,"11,5"
746163347,3
745557765,6
741671962,13
745581411,5
743180135,"13,5"
743067811,12
741770552,13
743025796,"5,8,9"
742081212,12
746204288,3
745143141,"9,8"
743844431,"2,7,1"
745089515,5
745513525,3
742933915,"5,3"
744139675,5
742815011,"8,9"
746186796,7
744730614,"3,5"
742945652,"2,3"
742965384,5
745923057,11
742936479,"2,5,11"
744113598,2
746129453,10
744360979,"8,9"
742450177,3
744102214,"9,8,5"
745377117,5
743266651,10
743907100,7
744976517,3
744434414,1
741867304,9
742878645,10
743903620,11
745913538,12
745344567,10
742854153,11
745603013,"9,11"
744087423,"5,11"
742018336,5
744184315,"5,8,9"
742655697,11
743502614,"3,12"
742116976,"9,8,3"
746014069,3
746049058,5
741517522,11
743369638,10
745089202,5
743126852,3
745479722,10
746210213,3
743326176,"5,7,9"
743703929,3
745725371,13
743445366,12
742690953,13
741875699,8
741923065,8
745075940,5
743450090,5
745967460,5
745912174,2
741814172,"5,8,9"
743835156,8
742457367,3
746236118,"3,5"
745901456,11
743048104,12
742080655,"5,7"
743181991,"5,1"
744234094,6
742352869,"7,13"
744970871,7
741847746,"5,1"
745093918,5
742722507,"10,7"
741560442,7
741814251,5
746228933,"2,8,9"
741662250,12
744580116,"11,5"
743237970,"8,9,5"
742578010,"9,5,8"
746113353,"5,7"
743211203,"5,9,3"
745189221,3
744517285,12
742502782,10
744279269,"5,2"
744085915,"5,9,3"
742914610,"5,11"
743059193,"3,7"
742814527,"8,9"
742185222,5
744730876,5
743047426,3
744076160,10
741535486,3
743368540,5
741693286,10
743611681,"1,9"
741848901,9
745093212,5
746070118,11
741817362,9
745098295,"8,9,5"
742195862,7
743481760,"5,2,3"
746087849,3
743211177,"3,7"
743237565,5
744898471,5
741783128,"7,8,2,5,9"
745884224,"7,5"
742958142,"12,3"
741677254,9
746115949,11
741588360,11
745411506,9
744111933,11
741459366,"12,5"
745081109,5
741503140,5
742677411,"8,9,5"
745088132,3
744290481,1
742253470,"5,7"
743332967,"9,3,5"
741316308,5
745093189,5
746228757,3
744274230,7
743333160,10
746239197,3
742519832,7
742133123,13
744939826,13
741493275,9
742621078,3
741595899,5
742805033,7
745094604,5
742447299,"5,2,3"
742726906,12
741756063,10
743061561,13
744721176,3
742832887,"11,5"
742130081,7
743043438,"5,11"
743242067,"9,3"
745699200,8
744670497,13
745071172,5
743530367,3
744967606,"5,8"
741929584,"5,11"
743837284,"8,3"
743969068,5
745868315,5
743694941,"5,3"
742438548,"8,9,5,3"
742149438,"5,3"
745084577,5
746264488,"11,9"
744800508,7
744887735,8
744094566,"9,3,8"
741822394,3
745085004,5
743279435,5
745692842,"3,5"
741784265,"7,5"
741340459,"5,9,3"
745828595,2
741745348,9
744700030,5
746013036,"3,5"
741714190,1
743905474,"11,5"
746215005,12
741819890,10
741372387,7
741555353,12
742253563,10
746230744,10
742173412,"2,5"
741771803,10
743295235,3
744278655,"9,11"
742630891,12
742604023,"5,11"
746007764,2
741864447,9
742943967,10
745538969,7
741814382,5
741825915,10
746193876,7
741628911,1
741551424,"11,5"
742126809,13
744544137,9
742093315,2
742702568,11
745240615,7
744982614,2
741882742,9
744495295,"8,9,5"
741353698,"3,5,8,9"
743224113,13
743754938,"3,5"
741616101,"3,9"
745573765,7
744163504,"8,11,3"
745075572,5
741906064,3
744953875,3
744598250,5
743018326,5
743684779,3
742213196,3
743837051,"5,8,3,13"
746150976,3
742826893,"9,5"
742149211,7
741779362,"2,5"
746032975,3
744419812,12
741880845,9
742846323,7
741624244,9
741739695,9
743940814,"10,5,2"
743970791,11
746228559,"1,5"
744216209,10
742804852,"8,9,5"
741878309,10
742403497,5
743951798,"2,1"
741829013,9
742009459,"3,5"
742164098,7
744183287,"8,9,5"
746305895,"9,11,3"
742119461,3
742092586,3
745078889,5
743279546,5
744240826,10
745421391,"5,13"
746057283,11
745914080,12
744501640,10
745185599,9
741366622,7
744204805,"11,7"
743035529,5
746253137,1
744924464,"11,5"
742929014,11
744707182,"5,11"
742022642,12
744637518,12
746163187,9
744731552,8
745770004,"7,5"
745525911,"11,5"
742824418,2
743138920,3
741809520,"3,5"
742196208,10
745135305,7
743103101,11
743465469,7
745868674,"1,3"
745239002,"2,5"
742620314,"5,2,10,11"
742392408,10
745082582,5
743775353,7
741861653,9
744323862,7
744494057,3
746306158,1
741804993,3
746163592,7
745916712,"2,9,8"
745667313,9
741509758,9
745018458,"8,5"
742940221,5
744904125,4
744395805,5
746189274,3
746273815,3
741937162,5
742012061,3
743894385,7
743489318,13
746069943,5
745676376,"8,3,5"
741903350,"5,11"
746200598,8
743687350,10
743855459,2
746003985,7
743918673,"5,7"
742556063,"5,2"
742239087,9
745599334,7
742814291,3
742924224,"5,1"
744149943,"5,11"
746084802,3
741840222,"5,9,11"
742449506,3
741968120,"8,9,5"
742084013,11
741386023,"9,10"
741918363,"3,5"
741803460,9
741460904,13
744787893,"8,9,5"
745935777,"2,9,5"
745539442,3
742575800,"8,5"
743408869,9
745112987,7
741634570,9
744141271,12
744362644,"5,12"
745144708,10
742017646,8
744157211,"11,2"
745061687,10
742629585,"1,5,9"
742278951,"11,9"
741487001,"1,3"
744525964,"11,5"
745082083,5
745544498,"5,3"
746166068,13
741875000,11
745479476,"5,11"
741772226,"9,10"
741757646,"5,3"
745235608,12
741706174,7
742480543,11
742626995,5
743160837,3
742334809,7
742206950,"13,2,9"
743744918,13
744187132,3
744352928,9
743489497,2
744544677,6
741656649,9
741813000,"3,7"
745086726,5
743155058,7
743524624,3
746115718,"9,5"
743383366,9
741609812,"11,9"
746309866,"9,8,5,1"
745344130,1
745547400,"7,5"
745012809,3
741745625,9
743002489,9
741805836,9
745493047,10
746239029,"5,9"
742518659,"8,9"
744854348,"9,5"
745914304,12
742468947,13
741889962,"3,5"
745803682,"7,13"
746214287,12
746115480,3
743394482,10
742140074,5
745521573,7
741880757,5
744475163,10
745156398,"2,1,8,9"
745380925,10
744415672,12
743679085,"3,9"
741429928,5
743002182,3
743527531,"2,9"
745082969,5
743478541,5
741835311,9
745092058,5
742243540,5
744114586,"2,8,5"
744804305,12
746193143,1
742603590,"2,3"
741905518,3
741914800,"8,1,3"
745115421,3
745276833,"1,8,9"
745160640,3
744660350,2
742251745,10
742736034,7
745789067,"11,9"
741954353,3
741380619,"5,3"
745071869,5
743092454,9
742754389,5
745081345,5
745360825,"5,3"
741595186,"5,8"
742101906,"8,11"
743105106,7
745914166,12
746274144,3
741404864,9
742720808,10
742000668,3
743436057,"10,2"
741971459,"9,8"
744980505,5
744034236,"5,1"
743216694,12
744959141,"5,3"
743524830,5
745868163,5
744409503,12
744281524,"7,5"
745442025,"8,9,5"
741847055,"5,3"
745627230,5
744662449,"3,5"
744740612,5
745077397,5
741649721,11
742102997,2
743235584,5
743505069,7
745718917,"5,8,9"
745046210,7
741814026,2
744701920,10
745069209,11
745047347,8
743841635,9
743407078,3
741312327,"11,5"
742758808,5
744180240,2
742555971,13
742967026,5
745078543,5
744541139,2
743094053,"9,11"
741745873,10
742428482,"9,8"
745330544,11
741375408,3
742333408,"1,3"
745348486,"2,9,3"
746252497,"2,3"
741852862,"9,5"
745837952,12
745626110,"11,5"
743344148,7
746161512,"11,9"
741622566,3
744144387,3
743347117,5
741840484,9
745093644,5
742169185,3
744310338,"3,5"
742411875,"5,1"
745091063,5
743235688,5
744558759,10
745512969,13
744806249,7
745026744,10
741745481,12
743126984,7
742845440,3
746307277,"2,8"
742329127,"11,9"
743649256,8
741774969,9
741537881,7
744030956,10
741498755,9
741704822,9
742769976,3
741656678,"8,9,11"
741755143,10
745732042,"8,5"
746216076,"12,5,9,11"
743064677,11
742958306,7
743893435,1
742096706,7
745708290,"5,3"
741838769,"5,3"
745386124,1
744538063,"8,9,5"
743471214,10
744701524,5
744154000,"11,5"
745202121,11
744583860,"3,5"
743273842,10
743922097,7
743200146,12
741745151,"10,3"
745747722,9
744659438,9
741870885,9
744460903,5
745749587,3
743531495,11
744701672,13
746153544,7
743250010,5
742321423,10
741766567,"8,9"
742873866,1
741828025,8
745523759,5
743050811,"13,3"
745671599,3
744978772,13
742841697,"11,5"
745106314,3
741622906,11
745680541,"5,3"
742495471,10
745728809,"2,9,3"
745217395,3
746156550,5
741370994,9
742747350,3
745868276,5
746321806,"2,10,7"
744698198,"11,5"
741928234,9
743741126,5
741801790,9
743243001,12
